DATE,CLOSE,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
34886,553.87,547.02,578.46,596.91,589.85,583.25,579.71,563.98,573.56,567.56,553.87
34885,543.39,578.46,596.91,589.85,583.25,579.71,563.98,573.56,567.56,553.87,543.39
34883,538.97,596.91,589.85,583.25,579.71,563.98,573.56,567.56,553.87,543.39,538.97
34880,538.03,589.85,583.25,579.71,563.98,573.56,567.56,553.87,543.39,538.97,538.03
34879,536.21,583.25,579.71,563.98,573.56,567.56,553.87,543.39,538.97,538.03,536.21
34878,530.65,579.71,563.98,573.56,567.56,553.87,543.39,538.97,538.03,536.21,530.65
34877,527.84,563.98,573.56,567.56,553.87,543.39,538.97,538.03,536.21,530.65,527.84
34876,536.49,573.56,567.56,553.87,543.39,538.97,538.03,536.21,530.65,527.84,536.49
34873,544.66,567.56,553.87,543.39,538.97,538.03,536.21,530.65,527.84,536.49,544.66
34872,546.06,553.87,543.39,538.97,538.03,536.21,530.65,527.84,536.49,544.66,546.06
34871,535.52,543.39,538.97,538.03,536.21,530.65,527.84,536.49,544.66,546.06,535.52
34870,539.55,538.97,538.03,536.21,530.65,527.84,536.49,544.66,546.06,535.52,539.55
34869,530.53,538.03,536.21,530.65,527.84,536.49,544.66,546.06,535.52,539.55,530.53
34866,517.57,536.21,530.65,527.84,536.49,544.66,546.06,535.52,539.55,530.53,517.57
34865,511.99,530.65,527.84,536.49,544.66,546.06,535.52,539.55,530.53,517.57,511.99
34864,506.09,527.84,536.49,544.66,546.06,535.52,539.55,530.53,517.57,511.99,506.09
34863,505.32,536.49,544.66,546.06,535.52,539.55,530.53,517.57,511.99,506.09,505.32
34862,501.69,544.66,546.06,535.52,539.55,530.53,517.57,511.99,506.09,505.32,501.69
34859,500.41,546.06,535.52,539.55,530.53,517.57,511.99,506.09,505.32,501.69,500.41
34858,500.86,535.52,539.55,530.53,517.57,511.99,506.09,505.32,501.69,500.41,500.86
34857,497.15,539.55,530.53,517.57,511.99,506.09,505.32,501.69,500.41,500.86,497.15
34856,495.12,530.53,517.57,511.99,506.09,505.32,501.69,500.41,500.86,497.15,495.12
34855,500.81,517.57,511.99,506.09,505.32,501.69,500.41,500.86,497.15,495.12,500.81
34852,492.65,511.99,506.09,505.32,501.69,500.41,500.86,497.15,495.12,500.81,492.65
34851,490.96,506.09,505.32,501.69,500.41,500.86,497.15,495.12,500.81,492.65,490.96
34850,488.1,505.32,501.69,500.41,500.86,497.15,495.12,500.81,492.65,490.96,488.1
34849,482.08,501.69,500.41,500.86,497.15,495.12,500.81,492.65,490.96,488.1,482.08
34845,496.06,500.41,500.86,497.15,495.12,500.81,492.65,490.96,488.1,482.08,496.06
34844,501.66,500.86,497.15,495.12,500.81,492.65,490.96,488.1,482.08,496.06,501.66
34843,500.5,497.15,495.12,500.81,492.65,490.96,488.1,482.08,496.06,501.66,500.5
34842,503.12,495.12,500.81,492.65,490.96,488.1,482.08,496.06,501.66,500.5,503.12
34841,495.09,500.81,492.65,490.96,488.1,482.08,496.06,501.66,500.5,503.12,495.09
34838,489.49,492.65,490.96,488.1,482.08,496.06,501.66,500.5,503.12,495.09,489.49
34837,488.02,490.96,488.1,482.08,496.06,501.66,500.5,503.12,495.09,489.49,488.02
34836,494.69,488.1,482.08,496.06,501.66,500.5,503.12,495.09,489.49,488.02,494.69
34835,491.04,482.08,496.06,501.66,500.5,503.12,495.09,489.49,488.02,494.69,491.04
34834,486.34,496.06,501.66,500.5,503.12,495.09,489.49,488.02,494.69,491.04,486.34
34831,483.19,501.66,500.5,503.12,495.09,489.49,488.02,494.69,491.04,486.34,483.19
34830,479.57,500.5,503.12,495.09,489.49,488.02,494.69,491.04,486.34,483.19,479.57
34829,472.88,503.12,495.09,489.49,488.02,494.69,491.04,486.34,483.19,479.57,472.88
34828,476,495.09,489.49,488.02,494.69,491.04,486.34,483.19,479.57,472.88,476
34827,476.78,489.49,488.02,494.69,491.04,486.34,483.19,479.57,472.88,476,476.78
34824,470.3,488.02,494.69,491.04,486.34,483.19,479.57,472.88,476,476.78,470.3
34823,474.1,494.69,491.04,486.34,483.19,479.57,472.88,476,476.78,470.3,474.1
34822,474.93,491.04,486.34,483.19,479.57,472.88,476,476.78,470.3,474.1,474.93
34821,465.38,486.34,483.19,479.57,472.88,476,476.78,470.3,474.1,474.93,465.38
34820,466.05,483.19,479.57,472.88,476,476.78,470.3,474.1,474.93,465.38,466.05
34817,469.56,479.57,472.88,476,476.78,470.3,474.1,474.93,465.38,466.05,469.56
34816,465.34,472.88,476,476.78,470.3,474.1,474.93,465.38,466.05,469.56,465.34
34815,463.03,476,476.78,470.3,474.1,474.93,465.38,466.05,469.56,465.34,463.03
34814,459.1,476.78,470.3,474.1,474.93,465.38,466.05,469.56,465.34,463.03,459.1
34813,456.41,470.3,474.1,474.93,465.38,466.05,469.56,465.34,463.03,459.1,456.41
34810,451.34,474.1,474.93,465.38,466.05,469.56,465.34,463.03,459.1,456.41,451.34
34809,449.01,474.93,465.38,466.05,469.56,465.34,463.03,459.1,456.41,451.34,449.01
34808,447.06,465.38,466.05,469.56,465.34,463.03,459.1,456.41,451.34,449.01,447.06
34807,453.43,466.05,469.56,465.34,463.03,459.1,456.41,451.34,449.01,447.06,453.43
34806,457.06,469.56,465.34,463.03,459.1,456.41,451.34,449.01,447.06,453.43,457.06
34802,458.93,465.34,463.03,459.1,456.41,451.34,449.01,447.06,453.43,457.06,458.93
34801,456.98,463.03,459.1,456.41,451.34,449.01,447.06,453.43,457.06,458.93,456.98
34800,453.33,459.1,456.41,451.34,449.01,447.06,453.43,457.06,458.93,456.98,453.33
34799,449.36,456.41,451.34,449.01,447.06,453.43,457.06,458.93,456.98,453.33,449.36
34796,444.01,451.34,449.01,447.06,453.43,457.06,458.93,456.98,453.33,449.36,444.01
34795,439.92,449.01,447.06,453.43,457.06,458.93,456.98,453.33,449.36,444.01,439.92
34794,444.66,447.06,453.43,457.06,458.93,456.98,453.33,449.36,444.01,439.92,444.66
34793,441.86,453.43,457.06,458.93,456.98,453.33,449.36,444.01,439.92,444.66,441.86
34792,448.49,457.06,458.93,456.98,453.33,449.36,444.01,439.92,444.66,441.86,448.49
34789,447.15,458.93,456.98,453.33,449.36,444.01,439.92,444.66,441.86,448.49,447.15
34788,448.42,456.98,453.33,449.36,444.01,439.92,444.66,441.86,448.49,447.15,448.42
34787,451.87,453.33,449.36,444.01,439.92,444.66,441.86,448.49,447.15,448.42,451.87
34786,460.54,449.36,444.01,439.92,444.66,441.86,448.49,447.15,448.42,451.87,460.54
34785,457.12,444.01,439.92,444.66,441.86,448.49,447.15,448.42,451.87,460.54,457.12
34782,455.43,439.92,444.66,441.86,448.49,447.15,448.42,451.87,460.54,457.12,455.43
34781,448.82,444.66,441.86,448.49,447.15,448.42,451.87,460.54,457.12,455.43,448.82
34780,447.13,441.86,448.49,447.15,448.42,451.87,460.54,457.12,455.43,448.82,447.13
34779,447.13,448.49,447.15,448.42,451.87,460.54,457.12,455.43,448.82,447.13,447.13
34778,446.61,447.15,448.42,451.87,460.54,457.12,455.43,448.82,447.13,447.13,446.61
34775,443.94,448.42,451.87,460.54,457.12,455.43,448.82,447.13,447.13,446.61,443.94
34774,444.68,451.87,460.54,457.12,455.43,448.82,447.13,447.13,446.61,443.94,444.68
34773,443.57,460.54,457.12,455.43,448.82,447.13,447.13,446.61,443.94,444.68,443.57
34772,446.27,457.12,455.43,448.82,447.13,447.13,446.61,443.94,444.68,443.57,446.27
34771,440.82,455.43,448.82,447.13,447.13,446.61,443.94,444.68,443.57,446.27,440.82
34768,441.76,448.82,447.13,447.13,446.61,443.94,444.68,443.57,446.27,440.82,441.76
34767,437.02,447.13,447.13,446.61,443.94,444.68,443.57,446.27,440.82,441.76,437.02
34766,437.01,447.13,446.61,443.94,444.68,443.57,446.27,440.82,441.76,437.02,437.01
34765,432.12,446.61,443.94,444.68,443.57,446.27,440.82,441.76,437.02,437.01,432.12
34764,437.24,443.94,444.68,443.57,446.27,440.82,441.76,437.02,437.01,432.12,437.24
34761,436.68,444.68,443.57,446.27,440.82,441.76,437.02,437.01,432.12,437.24,436.68
34760,431.68,443.57,446.27,440.82,441.76,437.02,437.01,432.12,437.24,436.68,431.68
34759,429.8,446.27,440.82,441.76,437.02,437.01,432.12,437.24,436.68,431.68,429.8
34758,432.5,440.82,441.76,437.02,437.01,432.12,437.24,436.68,431.68,429.8,432.5
34757,424.75,441.76,437.02,437.01,432.12,437.24,436.68,431.68,429.8,432.5,424.75
34754,428.42,437.02,437.01,432.12,437.24,436.68,431.68,429.8,432.5,424.75,428.42
34753,431.03,437.01,432.12,437.24,436.68,431.68,429.8,432.5,424.75,428.42,431.03
34752,429.21,432.12,437.24,436.68,431.68,429.8,432.5,424.75,428.42,431.03,429.21
34751,424.82,437.24,436.68,431.68,429.8,432.5,424.75,428.42,431.03,429.21,424.82
34747,425.66,436.68,431.68,429.8,432.5,424.75,428.42,431.03,429.21,424.82,425.66
34746,430.86,431.68,429.8,432.5,424.75,428.42,431.03,429.21,424.82,425.66,430.86
34745,432.49,429.8,432.5,424.75,428.42,431.03,429.21,424.82,425.66,430.86,432.49
34744,429.81,432.5,424.75,428.42,431.03,429.21,424.82,425.66,430.86,432.49,429.81
34743,428.77,424.75,428.42,431.03,429.21,424.82,425.66,430.86,432.49,429.81,428.77
34740,430.77,428.42,431.03,429.21,424.82,425.66,430.86,432.49,429.81,428.77,430.77
34739,426.43,431.03,429.21,424.82,425.66,430.86,432.49,429.81,428.77,430.77,426.43
34738,425.66,429.21,424.82,425.66,430.86,432.49,429.81,428.77,430.77,426.43,425.66
34737,420.57,424.82,425.66,430.86,432.49,429.81,428.77,430.77,426.43,425.66,420.57
34736,420.93,425.66,430.86,432.49,429.81,428.77,430.77,426.43,425.66,420.57,420.93
34733,416.14,430.86,432.49,429.81,428.77,430.77,426.43,425.66,420.57,420.93,416.14
34732,411.15,432.49,429.81,428.77,430.77,426.43,425.66,420.57,420.93,416.14,411.15
34731,407.06,429.81,428.77,430.77,426.43,425.66,420.57,420.93,416.14,411.15,407.06
34730,405.33,428.77,430.77,426.43,425.66,420.57,420.93,416.14,411.15,407.06,405.33
34729,401.71,430.77,426.43,425.66,420.57,420.93,416.14,411.15,407.06,405.33,401.71
34726,407.22,426.43,425.66,420.57,420.93,416.14,411.15,407.06,405.33,401.71,407.22
34725,406.5,425.66,420.57,420.93,416.14,411.15,407.06,405.33,401.71,407.22,406.5
34724,410.87,420.57,420.93,416.14,411.15,407.06,405.33,401.71,407.22,406.5,410.87
34723,413.6,420.93,416.14,411.15,407.06,405.33,401.71,407.22,406.5,410.87,413.6
34722,411.89,416.14,411.15,407.06,405.33,401.71,407.22,406.5,410.87,413.6,411.89
34719,410.13,411.15,407.06,405.33,401.71,407.22,406.5,410.87,413.6,411.89,410.13
34718,417.83,407.06,405.33,401.71,407.22,406.5,410.87,413.6,411.89,410.13,417.83
34717,419.26,405.33,401.71,407.22,406.5,410.87,413.6,411.89,410.13,417.83,419.26
34716,416.89,401.71,407.22,406.5,410.87,413.6,411.89,410.13,417.83,419.26,416.89
34715,413.65,407.22,406.5,410.87,413.6,411.89,410.13,417.83,419.26,416.89,413.65
34712,410.48,406.5,410.87,413.6,411.89,410.13,417.83,419.26,416.89,413.65,410.48
34711,407.32,410.87,413.6,411.89,410.13,417.83,419.26,416.89,413.65,410.48,407.32
34710,407.1,413.6,411.89,410.13,417.83,419.26,416.89,413.65,410.48,407.32,407.1
34709,407.57,411.89,410.13,417.83,419.26,416.89,413.65,410.48,407.32,407.1,407.57
34708,403.53,410.13,417.83,419.26,416.89,413.65,410.48,407.32,407.1,407.57,403.53
34705,401.59,417.83,419.26,416.89,413.65,410.48,407.32,407.1,407.57,403.53,401.59
34704,398.02,419.26,416.89,413.65,410.48,407.32,407.1,407.57,403.53,401.59,398.02
34703,399.65,416.89,413.65,410.48,407.32,407.1,407.57,403.53,401.59,398.02,399.65
34702,398,413.65,410.48,407.32,407.1,407.57,403.53,401.59,398.02,399.65,398
34698,404.27,410.48,407.32,407.1,407.57,403.53,401.59,398.02,399.65,398,404.27
34697,406.31,407.32,407.1,407.57,403.53,401.59,398.02,399.65,398,404.27,406.31
34696,400.26,407.1,407.57,403.53,401.59,398.02,399.65,398,404.27,406.31,400.26
34695,404.03,407.57,403.53,401.59,398.02,399.65,398,404.27,406.31,400.26,404.03
34691,401.15,403.53,401.59,398.02,399.65,398,404.27,406.31,400.26,404.03,401.15
34690,399.8,401.59,398.02,399.65,398,404.27,406.31,400.26,404.03,401.15,399.8
34689,397.8,398.02,399.65,398,404.27,406.31,400.26,404.03,401.15,399.8,397.8
34688,390.61,399.65,398,404.27,406.31,400.26,404.03,401.15,399.8,397.8,390.61
34687,390.42,398,404.27,406.31,400.26,404.03,401.15,399.8,397.8,390.61,390.42
34684,392.01,404.27,406.31,400.26,404.03,401.15,399.8,397.8,390.61,390.42,392.01
34683,393.7,406.31,400.26,404.03,401.15,399.8,397.8,390.61,390.42,392.01,393.7
34682,391.65,400.26,404.03,401.15,399.8,397.8,390.61,390.42,392.01,393.7,391.65
34681,387.53,404.03,401.15,399.8,397.8,390.61,390.42,392.01,393.7,391.65,387.53
34680,388.88,401.15,399.8,397.8,390.61,390.42,392.01,393.7,391.65,387.53,388.88
34677,388.63,399.8,397.8,390.61,390.42,392.01,393.7,391.65,387.53,388.88,388.63
34676,386.3,397.8,390.61,390.42,392.01,393.7,391.65,387.53,388.88,388.63,386.3
34675,395.75,390.61,390.42,392.01,393.7,391.65,387.53,388.88,388.63,386.3,395.75
34674,399.98,390.42,392.01,393.7,391.65,387.53,388.88,388.63,386.3,395.75,399.98
34673,402.71,392.01,393.7,391.65,387.53,388.88,388.63,386.3,395.75,399.98,402.71
34670,402.04,393.7,391.65,387.53,388.88,388.63,386.3,395.75,399.98,402.71,402.04
34669,398.58,391.65,387.53,388.88,388.63,386.3,395.75,399.98,402.71,402.04,398.58
34668,404.82,387.53,388.88,388.63,386.3,395.75,399.98,402.71,402.04,398.58,404.82
34667,409.1,388.88,388.63,386.3,395.75,399.98,402.71,402.04,398.58,404.82,409.1
34666,403.82,388.63,386.3,395.75,399.98,402.71,402.04,398.58,404.82,409.1,403.82
34663,401.17,386.3,395.75,399.98,402.71,402.04,398.58,404.82,409.1,403.82,401.17
34661,397.17,395.75,399.98,402.71,402.04,398.58,404.82,409.1,403.82,401.17,397.17
34660,397.93,399.98,402.71,402.04,398.58,404.82,409.1,403.82,401.17,397.17,397.93
34659,409.28,402.71,402.04,398.58,404.82,409.1,403.82,401.17,397.17,397.93,409.28
34656,412.43,402.04,398.58,404.82,409.1,403.82,401.17,397.17,397.93,409.28,412.43
34655,410.98,398.58,404.82,409.1,403.82,401.17,397.17,397.93,409.28,412.43,410.98
34654,412.72,404.82,409.1,403.82,401.17,397.17,397.93,409.28,412.43,410.98,412.72
34653,411.78,409.1,403.82,401.17,397.17,397.93,409.28,412.43,410.98,412.72,411.78
34652,412.17,403.82,401.17,397.17,397.93,409.28,412.43,410.98,412.72,411.78,412.17
34649,404.78,401.17,397.17,397.93,409.28,412.43,410.98,412.72,411.78,412.17,404.78
34648,406.12,397.17,397.93,409.28,412.43,410.98,412.72,411.78,412.17,404.78,406.12
34647,408.32,397.93,409.28,412.43,410.98,412.72,411.78,412.17,404.78,406.12,408.32
34646,407.44,409.28,412.43,410.98,412.72,411.78,412.17,404.78,406.12,408.32,407.44
34645,400.19,412.43,410.98,412.72,411.78,412.17,404.78,406.12,408.32,407.44,400.19
34642,401.46,410.98,412.72,411.78,412.17,404.78,406.12,408.32,407.44,400.19,401.46
34641,408.17,412.72,411.78,412.17,404.78,406.12,408.32,407.44,400.19,401.46,408.17
34640,408.91,411.78,412.17,404.78,406.12,408.32,407.44,400.19,401.46,408.17,408.91
34639,410.06,412.17,404.78,406.12,408.32,407.44,400.19,401.46,408.17,408.91,410.06
34638,413.05,404.78,406.12,408.32,407.44,400.19,401.46,408.17,408.91,410.06,413.05
34635,411.84,406.12,408.32,407.44,400.19,401.46,408.17,408.91,410.06,413.05,411.84
34634,405.62,408.32,407.44,400.19,401.46,408.17,408.91,410.06,413.05,411.84,405.62
34633,403.83,407.44,400.19,401.46,408.17,408.91,410.06,413.05,411.84,405.62,403.83
34632,398.48,400.19,401.46,408.17,408.91,410.06,413.05,411.84,405.62,403.83,398.48
34631,398.79,401.46,408.17,408.91,410.06,413.05,411.84,405.62,403.83,398.48,398.79
34628,400.52,408.17,408.91,410.06,413.05,411.84,405.62,403.83,398.48,398.79,400.52
34627,402.99,408.91,410.06,413.05,411.84,405.62,403.83,398.48,398.79,400.52,402.99
34626,403.73,410.06,413.05,411.84,405.62,403.83,398.48,398.79,400.52,402.99,403.73
34625,398,413.05,411.84,405.62,403.83,398.48,398.79,400.52,402.99,403.73,398
34624,396.85,411.84,405.62,403.83,398.48,398.79,400.52,402.99,403.73,398,396.85
34621,398.8,405.62,403.83,398.48,398.79,400.52,402.99,403.73,398,396.85,398.8
34620,399.86,403.83,398.48,398.79,400.52,402.99,403.73,398,396.85,398.8,399.86
34619,399.85,398.48,398.79,400.52,402.99,403.73,398,396.85,398.8,399.86,399.85
34618,400.29,398.79,400.52,402.99,403.73,398,396.85,398.8,399.86,399.85,400.29
34617,392.85,400.52,402.99,403.73,398,396.85,398.8,399.86,399.85,400.29,392.85
34614,387.36,402.99,403.73,398,396.85,398.8,399.86,399.85,400.29,392.85,387.36
34613,382.85,403.73,398,396.85,398.8,399.86,399.85,400.29,392.85,387.36,382.85
34612,386.99,398,396.85,398.8,399.86,399.85,400.29,392.85,387.36,382.85,386.99
34611,382.71,396.85,398.8,399.86,399.85,400.29,392.85,387.36,382.85,386.99,382.71
34610,392.72,398.8,399.86,399.85,400.29,392.85,387.36,382.85,386.99,382.71,392.72
34607,393.85,399.86,399.85,400.29,392.85,387.36,382.85,386.99,382.71,392.72,393.85
34606,391.22,399.85,400.29,392.85,387.36,382.85,386.99,382.71,392.72,393.85,391.22
34605,391.97,400.29,392.85,387.36,382.85,386.99,382.71,392.72,393.85,391.22,391.97
34604,389.33,392.85,387.36,382.85,386.99,382.71,392.72,393.85,391.22,391.97,389.33
34603,388.9,387.36,382.85,386.99,382.71,392.72,393.85,391.22,391.97,389.33,388.9
34600,390.2,382.85,386.99,382.71,392.72,393.85,391.22,391.97,389.33,388.9,390.2
34599,393.55,386.99,382.71,392.72,393.85,391.22,391.97,389.33,388.9,390.2,393.55
34598,393.71,382.71,392.72,393.85,391.22,391.97,389.33,388.9,390.2,393.55,393.71
34597,396.85,392.72,393.85,391.22,391.97,389.33,388.9,390.2,393.55,393.71,396.85
34596,403.88,393.85,391.22,391.97,389.33,388.9,390.2,393.55,393.71,396.85,403.88
34593,404.47,391.22,391.97,389.33,388.9,390.2,393.55,393.71,396.85,403.88,404.47
34592,407.1,391.97,389.33,388.9,390.2,393.55,393.71,396.85,403.88,404.47,407.1
34591,397.79,389.33,388.9,390.2,393.55,393.71,396.85,403.88,404.47,407.1,397.79
34590,396.69,388.9,390.2,393.55,393.71,396.85,403.88,404.47,407.1,397.79,396.69
